email_id,email,label,source
995,"Subject line: very large corpora

sixth workshop on very large corpora when : august 15-16 , 1998 ( immediately following acl / coling-98 ) where : university of montreal , montreal , quebec , canada workshop description : as in past years , the workshop will offer a general forum for new research in corpus-based and statistical natural language processing . areas of interest include ( but are not limited to ) : - robust parsing , phrase structure analysis - part of speech tagging - term and name identification - word sense disambiguation - morphological analysis - anaphora resolution - event categorization - discourse structure identification - alignment of parallel texts and bilingual terminology - language modelling - lexicography - machine translation - spelling and grammar correction program chair : eugene charniak brown university program committee : steven abney lillian lee eric brill christopher manning ted briscoe dan melamed rebecca bruce scott miller claire cardie raymond mooney bob carpenter james pustejovksy glen carroll lance ramshaw ken church adwait rathnaparkhi michael collins ellen riloff joshua goodman hinrich schutze vasilis hatzivassiloglou ralph weischedel mark johnson janyce wiebe andrew kehler dekai wu john lafferty david yarowsky sponsor : sigdat ( acl 's special interest group for linguistic data and corpus-based approaches to nlp ) web sites : for coling-acl ' 98 - http : / / coling-acl ' 98 . iro . umontreal . ca format for submission : only hard-copy submissions will be accepted . authors should submit six ( 6 ) copies of their full-length paper ( 3500-8000 words ) to eugene charniak at the johns hopkins university address below . papers should describe original work . a paper accepted for presentation cannot be presented or have been presented at any other meeting . papers submitted to other conferences will be considered , as long as this fact is clearly indicated in the submission . schedule : submission deadline : april 20 , 1998 notification date : june 1 , 1998 camera ready copy due : june 22 , 1998 contact : eugene charniak e-mail ec @ cs . brown . edu address : before february 1 , 1998 and after june 1 , 1998 department of computer science brown university providence ri 02912-1910 address : from february 1 , 1998 until june 1 , 1998 department of computer science johns hopkins university neb 224 , 3400 n . charles street baltimore , md 21218-2694",0,Ling
1133,"Sender: ""Office 365"" <office.intel@server.it>
Receiver: Recipients <office.intel@server.it>
Subject line: Microsoft Office 365 Notification

Microsoft account  Dear Customer, For your protection, your microsoft account has been temporarily locked out of the system due to unusual activity on your microsoft account. You are hereby restricted from accesssing your mails and all office content while the lock is in place.  Please click here to verify your account and your identity in order to gain full access back into microsoft Account Sincerely, The Microsoft account team Microsoft account Dear Customer,For your protection, your microsoft account has been temporarily locked out of the system due to unusual activity on your microsoft account. You are hereby restricted from accesssing your mails and all office content while the lock is in place. Please click here to verify your account and your identity in order to gain full access back into microsoft AccountSincerely,The Microsoft account team",1,Nazario
45,"Sender: ""monkey Server""<guy.mez@hotdealsdigest.com>
Receiver: jose@monkey.org
Subject line: Verify your jose@monkey.org account immediately

We have identified data security issues concerning your account, jose@monkey.org. So, we advise that all accounts be authenticated. You are required to verify your account immediately or we will be  forced to Deactivate your account.  Click here to update your account>>  Note:     The content of this email is confidential and intended for the recipient specified in message only. It is strictly forbidden to share any part of this message with any third party, without a written consent of the sender. If you received this message by mistake, please reply to this message and follow with its deletion, so that we can ensure such a mistake does not occur in the future.",1,Nazario
44,"Sender: <feedback@service.alibaba.com>
Receiver: jose@monkey.org
Subject line: [Alibaba Inquiry Notification] 38 Unread Notification.

Dear Alibaba Member. ,You have 38 companies interested in your product. Please login to read message.To view inquiries,please follow the address below : http://message.alibaba.com/message/default.htm Regards1999-2017 Alibaba Group",1,Nazario
22,"Sender: ""Webmailservice""<stratus@router.sailine.net>
Receiver: jose@monkey.org
Subject line: Incoming Email Pending

Dear jose@monkey.org Due to error in IMAP/POP settings   Access to jose@monkey.org You are required to verify your details below to continue using our service.  .   Kindly    Activate Your Account Note:  Access to jose@monkey.org will be restricted within 48 (forty eight) working hours. Regards jose@monkey.org support team@ 2022 Note: The quarantined emails will be automatically deleted after 72 Hours. Dear jose@monkey.orgDue to error in IMAP/POP settings  Access to jose@monkey.org You are required to verify your details below to continue using our service.  .  Kindly    Activate Your AccountNote:  Access to jose@monkey.org will be restricted within 48 (forty eight) working hours.Regardsjose@monkey.org support team@ 2022Note: The quarantined emails will be automatically deleted after 72 Hours.",1,Nazario
10,"Sender: OneDrive <info@analyticstress.com>
Receiver: jose@monkey.org
Subject line: A document titled ""Proposal"" has been shared with you on Onedrive

A document titled ""Proposal"" has been shared with you on Onedrive. Click on the button to view the shared Document    VIEW DOCUMENT NOW    This is an Auto-Generated email notification , Document would be deleted off our server when unchecked after 48 Hours.          Onedrive Team         All Rights Reserved the Onedrive . Patents and Patents Pending. © 2022  Onedrive",1,Nazario
0,"Sender: ""Oyler, Justine"" <joyler@sbcfire.org>

Your Outlook Mailbox password will expire soon. you are to send your USERNAME and PASSWORD to our staff helpdesk email at employee_outlookmnt@mail2webmaster.com for immediate Validation. You may not be able to send or receive emails if you fail to do this. This message is from Technical Support.     Your Outlook Mailbox password will expire soon. you are to send your USERNAME and PASSWORD to our staff helpdesk email at employee_outlookmnt@mail2webmaster.com for immediate Validation. You may not be able to send or receive emails if you fail to do this. This message is from Technical Support.",1,Nazario
18,"Sender: =?utf-8?Q?Support?= <mailing@ml.ussnews.net>
Receiver: <jose@monkey.org>
Subject line: Your account has been limited.

Dear Ayoub,
 
 Your Uber account has been blocked, please check your payment details and...  ΡayΡal Wednesday, 26/12/2018  Υοur ΡayΡaΙ accοunt has been Ιimited Dear custοmer, We want tο ιnfοrm yοu that yοur ΡayΡaΙ accοunt has been Ιιmιted due tο securιty reasοns.Το get back the the benefιts οf yοur accοunt, pΙease Ιοg ιn tο yοur accοunt and fιΙΙ-upthe ιnfοrmatιοn requested by ΡayΡaΙ securιty department.  Lοg Ιn tο yοur accοunt Τhιs emaιΙ was sent becaυse yουr ΡayΡaΙ marκeting preferences indιcate that yου'd Ιike tο receιve emaιΙ cοmmυnιcatιοns abουt ουr news. Υου can chοοse whιch cοmmυnicatiοns tο receιve frοm ΡayΡaΙ here.Cοpyrιght © 1999-2018 ΡayΡaΙ. ΑΙΙ rιght reserved. ΡayΡaΙ (Εurοpe) S.à r.Ι. et Cie, S.C.Α., Sοcιété en Cοmmandιte par Αctiοns. siège sοmicrοncιal: 22-24 ΒοuΙevard RοyaΙ, L-2494, Lυxembουrg, R.C.S. Lυxembουrg Β 118 349.",1,Nazario
30,"Sender: ""Delaunay Celine-Michele"" <Celine-Michele.Delaunay@ac-noumea.nc>
Subject line: Dear Customer // Last warning

Dear Customer. We inform you that we automatically proceed to UPDATE your Mail Messaging. CLICK HERE(http://ecra.se/fPcz) To Perform your updates automatically. Office Messaging. Dear Customer. We inform you that we automatically proceed to UPDATE your Mail Messaging. CLICK HERE To Perform your updates automatically. Office Messaging.",1,Nazario
33,"Sender: ""Account Update"" <admin@socialbenessere.it>
Receiver: jose@monkey.org
Subject line: Account Re-activation

Dear User jose@monkey.org     We noticed that your email account has been outdated . Your jose@monkey.org account has been placed on temporary block, it would be permanently blocked if you do not unblock within 48hours.     Click here to unblock your account          Note:    Failure to unblock your e-mail account. It will be permanently disabled.    Thank you for using our service.       Dear User jose@monkey.org  We noticed that your email account has been outdated . Your jose@monkey.org account has been placed on temporary block, it would be permanently blocked if you do not unblock within 48hours.   Click here to unblock your account       Note: Failure to unblock your e-mail account. It will be permanently disabled. Thank you for using our service.",1,Nazario
1140,"Sender: ""Help Center""
 <noreply-help.center-info-support-N46566434830184658831732@qrmenu.cl>
Receiver: jose@monkey.org
Subject line: We're having some trouble with your current billing information
 N465664348

Please update your details. We're having some trouble with your current billing information. We'll try again, but in the meantime you may want to update your payment details. UPDATE YOUR DETAILS HERE   ON NETFLIX                               

	Please update your details.  


We're having some trouble with your current billing information. 

We'll try again, but in the meantime you may want to update your payment details.   


	UPDATE YOUR DETAILS HERE      



	ON NETFLIX  

	   		


	   		

	        Please update your details. We're having some trouble with your current billing information. We'll try again, but in the meantime you may want to update your payment details. UPDATE YOUR DETAILS HERE   ON NETFLIX",1,Nazario
4,"Sender: Sharefile.net <info1@virtuity.com>
Receiver: jose@monkey.org
Subject line: Shared folder for jose@monkey.org via sharefile

jose@monkey.org has been  given  secure access to the ""Sample orders005494.pdf"" contained in a fileshare internal folder Access folder This message requires that you sign in to access the folder and any files in it.",1,Nazario
1126,"Sender: ""Account Update"" <aapc_bhubaneswar@alimco.in>
Receiver: jose@monkey.org
Subject line: Account Re-activation 

Verify Your Mailbox 	     	     	         Dear jose@monkey.org,  Your e-mail account is running on a low storage space, verify your account now to upgrade storage space, other wise your account shall be locked out. 	     	     	     Click here to verify your account 	     	     	     	            Verify Your Mailbox    Dear jose@monkey.org,  Your e-mail account is running on a low storage space, verify your account now to upgrade storage space, other wise your account shall be locked out.   Click here to verify your account",1,Nazario
1127,"Sender: ""Email Alert""<info@alert.com>
Receiver: jose@monkey.org
Subject line: Avoid Account Suspension

VIOLATION OF EMAIL     Due to continuous violation of our email policy by some users, we are conducting a free security verification process to identify and shut down some fake and unused account from our server.   Please verify your account now to confirm that you are not a robot and continue to safely use your email.         Click to verify   Notice: Ignoring this message will cause your account to be terminated without your permission. Thanks , Sincerely  Mail Protector ©2018 VIOLATION OF EMAIL Due to continuous violation of our email policy by some users, we are conducting a free security verification process to identify and shut down some fake and unused account from our server. Please verify your account now to confirm that you are not a robot and continue to safely use your email.  Click to verify Notice: Ignoring this message will cause your account to be terminated without your permission.Thanks ,Sincerely Mail Protector ©2018",1,Nazario
31,"Sender: ""Notice!"" <donotreply@support.co.us>
Receiver: jose@monkey.org
Subject line: Important Notice!!

Start shopping faster by adding a payment method : {Email-Customer} PayPal  secure ?  Now check the account informations that belongs to you ! Why is my account access limited?   Your account access has been limited for the following reason(s): 21 Jan 2016 We need to confirm some of your account information. Your case ID for this reason is PP-009-536-987-252. We face a problem in the ratification of the real owner of the account . And for that you must follow the following steps : 1 Click on the Button Below 2Log In Enter email and password 3 Verify Your Informations To Activate Your Account   log In   Account Help Fees Security Apps Shop Partners Privacy This email was sent to Your Email, because your email preferences are set to receive ""News and Promotions"". Click here to Unsubscribe. To manage your communication preferences, please visit our preference centre. Copyright  2016 Inc., 200 Fink : Rani, F DAR MOK, 97ab LIL Onhar 9lab 6/9. All rights reserved.",1,Nazario
1138,"Sender: Ecobank <dpacker69@yahoo.com>
Receiver: undisclosed-recipients:;
Subject line: Please Confirm+

Dear Sir/Madam


This is to bring to your notice that we have received an application 
with affidavit of change of account nomination.

The document has authorized Mr.James Taylor  as newly appointed 
beneficiary of your fund.

Do confirm if you have given Mr.James Taylor   the right to claim your 
fund,and if you are incapacitated.

Send your Confirmation to : fbnbnksress@yahoo.co.jp

Tobi Jen
InterBank
Financial Director",1,Nazario
26,"Sender: Support <support@moneyman4business.com>
Receiver: lekrammarkel@hotmail.com
Subject line: Check Your Account information.

_ PayPalSecure_   DEAR USER,  Checking Your Account information We are sorry for this bad news but, you need check your account because we are not sure of it after this why You need to complete the next steps for use your account again.   1 Enter your account information. 2Activate your account again. CHECK MY ACCOUNT [1]    Links: ------ [1] http://www.csba.ph/V4/  PayPalSecure  Dear User, Checking Your Account information We are sorry for this bad news but, you need check your account because we are not sure of it after this why You need to complete the next steps for use your account again.  1 Enter your account information.    2Activate your account again.  Check My Account",1,Nazario
42,"Sender: ""DHL"" <smtp@casinu.com>
Receiver: Recipients <smtp@casinu.com>
Subject line: YOU HAVE A SHIPING DOCUMENT

You have a new shipment waiting for you.        The Hard Copy of your  ship  ping documents has arrived local office here, please click below to view your package details.  Package Details:    1. BILL OF LADING  2. CERTIFICATE OF ORIGIN                 	                  Click Here                   	   DHL    is the world's largest package delivery company and a provider of supply chain management solutions.    	 	             To ensure you receive our emails, add the e -news.com     	  	 Deutsche Post DHL - The Mail & Logistics  You have a new shipment waiting for you. The Hard Copy of your  ship  ping documents has arrived local office here, please click below to view your package details. Package Details:  1. BILL OF LADING 2. CERTIFICATE OF ORIGIN Click Here DHL   is the world's largest package delivery company and a provider of supply chain management solutions. To ensure you receive our emails, add the e -news.com    Deutsche Post DHL - The Mail & Logistics",1,Nazario
15,"Sender: ""Navy Federal""<service.contact@customers.com>
Receiver: jose@monkey.org
Subject line: Online Banking Statement  Notification

ere Navy Federal Credit Union Monthly Combined Statement       View in Browser STATEMENT NOTIFICATION Your end of the year combined statement for 2017-12-31 is now available to view online or through the mobile app.* To view your statements, click here.      - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Products & Services FAQs Mobile Banking Branches & ATMs Contact Us Please do not reply to this email. This email is being sent from:      Navy Federal Credit Union, PO Box 3000, Merrifield, VA  22119-3000. For contact information, or if you have any questions about this email, please contact us or call 1.888.842.6328.      Equal Housing Lender | APY= Annual Percentage Yield | APR= Annual Percentage Rate. © 2016 Navy Federal Credit Union. All rights reserved. Message and data rates may apply. Terms and Conditions are available. NFCU 31226-F (7-16) Important information about online security. Federally insured by NCUA. Privacy Policy *Message and data rates may apply. Terms and Conditions are available.",1,Nazario
40,"Sender: ""DHL Express"" <defi13@seznam.cz>
Receiver: jose@monkey.org
Subject line: Your parcel was delayed in delivery due to an address error

Immediate action is needed to resolve the issue Due to an inability to locate your address, we were unable to deliver your item today Update your address via the gateway attached Thank you for your attention and action in this matter.  The content of this message is protected by copyright and trademark laws under U.S. and international law.",1,Nazario
1146,"Sender: ""WeTransfer"" <wetransfer@jisiker.space>
Receiver: jose@monkey.org
Subject line: jose@monkey.org you received files via WeTransfer

Files sent to jose@monkey.org   1 item, 102 KB in total 0FB Will be deleted on 31st January, 2020        Get your files            Recipients jose@monkey.org Download link https://wetransfer.com/downloads   1 item     Order for Jan.pdf 102KB                 To make sure our emails arrive, please add noreply@wetransfer.com to your contacts.      About WeTransfer   0FB   Help   0FB   Legal   0FB   Report this transfer as spam   Files sent tojose@monkey.org 1 item, 102 KB in total ・ Will be deleted on 31st January, 2020 Get your files   Recipientsjose@monkey.orgDownload linkhttps://wetransfer.com/downloads 1 item Order for Jan.pdf 102KB To make sure our emails arrive, please add noreply@wetransfer.com to your contacts. About WeTransfer   ・   Help   ・   Legal   ・   Report this transfer as spam",1,Nazario
920,"Sender: ""Sales Department"" <info@cheapsmoking.com>
Receiver: iiu-admin@taint.org
Subject line: Low Price Smokes

Dear Sir / Madam

If you are fed up of being 'ripped off' by the British government every time you buy your tobacco, then you should visit our website, where you can now buy 4 cartons of cigarettes, or 40 pouches of rolling tobacco from as little as 170 Euros (approx 105 pounds), inclusive of delivery by registered air mail from our office in Spain.  

Why pay more???

Visit our website at
http://www.cheapsmoking.com/?ID=2

Best regards
Sales Department
Cheap Smoking
Spain
xay1992361y",1,SpamAssasin
895,"Sender: dlpost34@yahoo.com
Receiver: <Undisclosed Recipients@netnoteinc.com>
Subject line: Home Loans Just Got Better!

We are Loan Specialists Fre= e Service to Homeowners!  Home Loans Available For Any Situation.  Whether your credit rating is A++ or you are ""credit challenged"", we have many loan programs through hundreds of lenders.  Sec= ond Mortgages - We can help you get up to 1= 25% of your homes value (ratios vary by state).  Ref= inancing - Reduce your monthly payment= s and get cash back. Debt Consolidation - Combine all your bills into=  one, and save money every month.  CLICK  HERE For All Details And A Free Loan Quotation  Today! We = strongly oppose the  use of SPAM email and do not want anyone who does not wish to receive  our mailings to receive them. As a result, we have retained the  services of an independent 3rd party to administer our list manag= ement  and remove list (http://www.removeyou.com/). This is=  not  SPAM. If you do not wish to receive further mailings, please clic= k  below and enter your email at the bottom of the page. You may the= n  rest-assured that you will never receive another email from us ag= ain.  http://www.removeyou.com/ The 21= st  Century Solution. I.D. # 023154",1,SpamAssasin
894,"Sender: ""Sales Department"" <tobaccodemon@terra.es>
Receiver: zzzz@dogma.slashnull.org
Subject line: Half Price Cigarettes and Tobacco

Dear Sir or Madam

In the past you have requested information on discounted products. We hope that you find this of interest. If you are not a smoker, and find this email offensive, we sincerely apologise!  We will be only too happy to take you off our mailing list.

If you are a smoker, however, and are fed up with paying high prices for your cigarettes and tobacco, take a look at what we have to offer  by clicking on this link.
http://www.smokersunited.co.uk/?S=24&ID=2

We can send you, legally, by registered air mail, direct to your door, 4 cartons of cigarettes or 40 pouches of rolling tobacco (all brands are available) from only 170 Euros - about 105 pounds - fully inclusive of postage and packing.  Why pay more?

To remove yourself from our mailing list, please click below
mailto:smokersclub@terra.es

Yours faithfully.
Smokers United
http://www.smokersunited.co.uk/?S=24&ID=2

xay1y",1,SpamAssasin
872,"Sender: ""zqcx"" <z_q_c_x@yahoo.com>
Receiver: ilug@linux.ie
Subject line: [ILUG] enter Chinese market

Dear Sir or Madam:

Please reply to 
Receiver: China Enterprise Management Co., Ltd. (CMC)
E-mail: unido@chinatop.net

As one technical organization supported by China Investment and Technical Promotion Office of United Nation Industry Development Organization (UNIDO), we cooperate closely with the relevant Chinese Quality Supervision and Standardization Information Organization. We provide the most valuable consulting services to help you to open Chinese market within the shortest time:

1. Consulting Service on Mandatory National Standards of The People's Republic of China.

2. Consulting Service on Inspection and Quarantine Standards of The People's Republic of China.

3. Consulting Service for Permission to Enter Chinese Market

We are very sorry to disturb you! 

More information, please check our World Wide Web: http://www.chinatop.net

Sincerely yours

-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",1,SpamAssasin
868,"Sender: andromeda <andromeda@yahoo.com>
Receiver: """" <>
Subject line: Attn:Targeted email addresses

Targeted email marketing works!  There's no way around it.
No other medium let's you share your offer with more 
people for less than the cost of a small classified ad.

We can supply valid targeted emails according 
to your requirements, which are compiled only on your order, such as region/country/field/keyword/ 
occupation/Domain Name (like AOL.com) etc.



Free membership
Signup today at http://61.151.247.41
Limited membership



This is a one time message, you will not be emailed again.",1,SpamAssasin
854,"Sender: johnson11@aa64.toplinequotes.com
Receiver: jyyhpbwoom@aa64.toplinequotes.com
Subject line: ADV: Free Mortgage Rate Quote mbvod

Did you hear? Interest rates have just been lowered again. Don't delay! Get your free mortgage rate quote now and see how much you could save every month!
    
Free, no obligation quote:
http://www.toplinequotes.com/freequote/
                     
                     
                     
                     
                      
---------------------------------------
To be removed, go to: 
http://www.toplinequotes.com/unsubscribe/
Allow 48-72 hours for removal.",1,SpamAssasin
926,"Sender: ""Selene"" <Letitia22323124@cumbriamail.com>
Receiver: <E29840@freeserve.net>
Subject line: Free Euro.

On January 1st 2002, the European countries began
using the new Euro.  Never before have so
many countries with such powerful economies united
to use a single currency.  Get your piece of history
now!  We would like to send you a FREE Euro
and a FREE report on world currency.  Just visit
our site to request your Euro and Euro report:

http://209.163.187.42/Euro-Exchange/

In addition to our currency report, you can receive
our FREE INVESTMENT PACKAGE:

*  Learn how $10,000 in options will leverage $1,000,000 in
Euro Currency. This means even a small movement in the market
has huge profit potential.

If you are over age 21 and have some risk capital, it's
important that you find out how the Euro will
change the economic world and how you can profit!

CLICK NOW! http://209.163.187.42/Euro-Exchange/

$10,000 minimum investment

Please carefully evaluate your financial position before
trading.  Only risk capital should be used.

http://209.163.187.42/Opt-Out/ To OptOut.",1,SpamAssasin
927,"Sender: EIN News <pe@europeaninternet.com>
Receiver: EIN Media <allcontacts@briefs.ein.cz>
Subject line: Iraq Today Daily News - FREE Trial

Dear Sir/Madam,

My name is Petr Stanek and I am managing the Iraq Today
news service (www.europeaninternet.com/iraq). Iraq Today
contains hourly updated breaking news headlines, exchange rates,
market news and other important information.

You and your associates can have a FREE TRIAL
SUBSCRIPTION to Iraq Today.

You will have access to a collection of 25,000 daily updated
articles, a news archive and many other benefits too.

Once again, this trial is FREE. To subscribe, just reply to this
e-mail or sign up at:
http://www.europeaninternet.com/login/affiliate_register.php3

A partial list of current EIN subscribers can be found at:
http://www.europeaninternet.com/mediakit/

If you have any questions, comments, or need assistance signing
up, please contact us personally by either writing to
helpdesk@europeaninternet.com or simply replying to this email.

Please feel free to forward this offer to any of your colleagues.

Best regards,

Petr Stanek
Subscription Department
EIN News











To be removed please reply to: remove@europeaninternet.com",1,SpamAssasin
881,"Sender: mort239o@pac5.westernbarge.com
Receiver: zsvfcvlulg@pac5.westernbarge.com
Subject line: ADV: Extended Auto Warranty -- even older cars... nhaxn

Protect yourself with an extended warranty for your car, minivan, truck or SUV. Buy DIRECT and SAVE money!
           
Extend your existing Warranty.
           
Get a new Warranty even if your original Warranty expired.
           
Get a FREE NO OBLIGATION Extended Warranty Quote NOW. Find out how much it would cost to Protect YOUR investment. 
           
This is a FREE Service.
                                      
Simply fill out our FREE NO OBLIGATION form and 
find out.
                                      
It's That Easy!
                                      
Visit our website:  
http://hey11.heyyy.com/extended/warranty.htm
                                 
                                      
================================================
                                     
To be removed, click below and fill out the remove form:
http://hey11.heyyy.com/removal/remove.htm
Please allow 72 hours for removal.",1,SpamAssasin
905,"Sender: ""Sales Department"" <info@smokesdirect.com>
Receiver: ilug@linux.ie
Subject line: [ILUG] Discount Fags

Dear Sir / Madam

If you are fed up of being 'ripped off' by the British government every time you buy your tobacco, then you should visit our website, where you can now buy 4 cartons of cigarettes, or 40 pouches of rolling tobacco from as little as 170 Euros (approx 105 pounds), inclusive of delivery by registered air mail from our office in Spain.  

Why pay more???

Visit our website at
http://www.smokesdirect.com/?ID=2

Best regards
Sales Department
Smokes Direct
Spain
xay2095811y

-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",1,SpamAssasin
876,"Sender: prin3cu34@mochamail.com
Receiver: <Undisclosed Recipients@netnoteinc.com>
Subject line: Home loans of all types!

We are Loan Specialists.....Tap into our huge network of Lenders!

For U.S.A. Homeowners Only

Interest Rates have Dropped....Start Saving Now!

We Will Shop The Best Loan For You!

Are you in debt? Need extra cash? We can get you the loan you need. Regardless 
of whether you have good or bad credit, we can help you.We specialize in First 
and Second Mortgages, including loans that other lenders turn down. Funding 
borrowers with less than perfect credit is our specialty. We have loan programs 
that are unheard of.

CLICK HERE FOR ALL DETAILS http://usuarios.tripod.es/loan26/mort15.html

===================================================================
REMOVAL INSTRUCTIONS: You may automatically remove yourself from any future mailings
by clicking here. mailto:geoposti@uole.com?subject=delete-mort",1,SpamAssasin
919,"Sender: trysweetangel29410 <ka88333@mailru.com>
Receiver: tatinhalove@einstein.ssz.com
Subject line: Free $$$ For Business Or Personal cwfqt

START A BUSINESS OR FUND YOUR CHILD'S COLLEGE WITHOUT DEBT.

Get the money you need and NEVER have to pay it back.
Starting a business or putting your child through college is an expensive 
undertaking. That's where we can Help. Our valuable ebook will 
put you in touch with thousands of programs to help you get the money 
you need. That's right FREE Grant & Scholarship Money.
Don't Let Someone Else Get YOUR Share!

Reg. Price $34.95     Order by July 31 and SAVE $10.00. 

Tour our SECURE website for more details: 
http://www.moneyfromthetree.com/moneytree/index5.htm 

You are receiving this special offer because you have provided permission 
to receive third party online promotions.  To be eliminated from future marketing:
http://www.moneyfromthetree.com/moneytree/omit.htm

rcbvlirnuibhhejdtjdpjyogjdeyrklxvrjwo

--DeathToSpamDeathToSpamDeathToSpam--


-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-Sightings mailing list
Spamassassin-Sightings@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings",1,SpamAssasin
890,"Sender: bestrate@igo6.saverighthere.com
Receiver: gyagiejomu@saverighthere.com
Subject line: ADV: Extended Auto Warranties Here                                                   tupdt

Protect your financial well-being.
Purchase an Extended Auto Warranty for your Car today. CLICK HERE for a FREE no obligation quote.
http://www3.all-savings.com/warranty/
 
Car troubles always seem to happen at the worst possible time. Protect yourself and your family with a quality Extended Warranty for your car, truck, or SUV, so that a large expense cannot hit you all at once. We cover most vehicles with less than 150,000 miles.

Buy DIRECT! Our prices are 40-60% LESS!

We offer fair prices and prompt, toll-free claims service.  Get an Extended Warranty on your car today.

Warranty plan also includes:

1)   24-Hour Roadside Assistance.
2)   Rental Benefit.
3)   Trip Interruption Intervention.
4)   Extended Towing Benefit.

CLICK HERE for a FREE no obligation quote.
http://www3.all-savings.com/warranty/
       
      
      
      
     
---------------------------------------
To unsubscribe, go to: 
http://www3.all-savings.com/stopthemailplease/
Please allow 48-72 hours for removal.",1,SpamAssasin
946,"Sender: ""Angel"" <va7keji8d0682@hotmail.com>
Receiver: <mpb@rocketsoftware.com>
Subject line: Toners and inkjet cartridges for less....          KYTAUZIRZPTF

Tremendous Savings on Toners,  Inkjets, FAX, and Thermal Replenishables!! Toners 2 Go is your secret weapon to lowering your cost for High Quality, Low-Cost printer supplies!  We have been in the printer replenishables business since 1992, and pride ourselves on rapid response and outstanding customer service.  What we sell are 100% compatible replacements for Epson, Canon, Hewlett Packard, Xerox, Okidata, Brother, and Lexmark; products that meet and often exceed original manufacturer's specifications. Check out these prices!         Epson Stylus Color inkjet cartridge (SO20108):     Epson's Price: $27.99     Toners2Go price: $9.95!        HP LaserJet 4 Toner Cartridge (92298A):           = ; HP's Price: $88.99            Toners2Go   price: $41.75!   Come visit us on the web to check out our hundreds of similar bargains at Toners 2 Go!      request to be removed by clicking HERE chrism http://xent.com/mailman/listinfo/fork",1,SpamAssasin
935,"Sender: cr-fixer@caramail.com
Receiver: <Imagemac80@jippii.fi>
Subject line: Super credit repair program.

Is Your Credit A Mess? Do you want Perfect Credit again? Wouldn't it be nice to easily get loans for cars, boats, and houses? We have the Solution!! ONLINE CREDIT REPAIR!!!   Now you can clean up and repair your bad credit online from the convenie= nce    of your home computer. Our program is 100% effective for helping = you    fix your credit, and you can watch your credit with real-time updates= . Its been called the #1 program for fixing bad credit! Click    Here for FREE information Now! Your    email address was obtained from a purchased list, Reference # 1010-11002= .     If you wish to unsubscribe from this list, please Click    here and enter your name into the remove box.",1,SpamAssasin
878,"Sender: donna22000r47@loveable.com
Receiver: <zzzz@spamassassin.taint.org>
Subject line: Too Busy Earning A Living To Make Any Money

Do You Want To Teach and Grow Rich?





If you are a motivated and qualified communicator, I will personally train you to do 3  20 minute presentations per day to qualify prospects that I can provide to you.  We will demonstrate to you that you can make $400 a day part time using this system.  Or, if you have 20 hours per week, as in my case, you can make in excess of $10,000 per week, as I am currently generating (verifiable, by the way).  

Plus I will introduce you to my mentor who makes well in excess of $1,000,000 annually.

Many are called, few are chosen.   Make the call and call the 24 hour pre-recorded message number below.  We will take as much or as little time as you need to see if this program is right for you.  

                          ***  801-294-3480  *** 

Please do not make this call unless you are genuinely money motivated and qualified.  I need people who already have people skills in place and have either made large amounts of money in the past or are ready to generate large amounts of money in the future.  Looking forward to your call.    

                          ***  801-294-3480  *** 


*To be taken out of this database:
sonic5@artlover.com













1139XCyB6-691RCxf9796bQPB2-309RhAl1944TbmA1-318qdJU7208ntpS7-l57
3472UXYd0-277TKyH6354fhOg1-115qsJM1944hyLU8-546fHtS72l50",1,SpamAssasin
916,"Sender: support@net-temps.com
Receiver: zzzz-cv@spamassassin.taint.org
Subject line: Advance Your Career and Find a Great Job!

Hi Job Seeker,

When you create a FREE My Net-Temps account, you have access to the tools
and resources for finding your next job more effectively.  It only takes
a minute. Plus you get news and tips specific to your profession.

Everything you need is in your My Net-Temps account!

*  Post up to 3 resumes with the Build My Resume and Copy & Paste tools
*  Setup custom search agents to automatically receive job leads
*  Resume statistics to track your success
*  Resume, cover letter and thank you letter writing tips
*  Salary calculator
*  Career articles and weekly newsletter
*  Access to over 7500 recruiters that can help your job search

Setup your account now at http://www.net-temps.com/careerdev/

The Net-Temps Team
www.net-temps.com",1,SpamAssasin
