email_id,generated_profile
872,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""industry"": ""technology or business"",
    ""experience_level"": ""unknown"",
    ""interests"": ""entering Chinese market, consulting services, business opportunities"",
    ""financial_motivations"": ""opening Chinese market"",
    ""business_opportunities"": ""importing or exporting goods to/from China"",
    ""health_concerns"": ""none inferred"",
    ""explicit_info"": {
      ""company"": ""China Enterprise Management Co., Ltd. (CMC)""
    },
    ""inferred_targeting_signals"": {
      ""country"": ""China""
    }
  }
}"
868,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit"": {
      ""financial_motivations"": {
        ""free_membership"": true
      }
    },
    ""inferred"": {
      ""interests"": [
        ""marketing"",
        ""advertising"",
        ""business opportunities""
      ],
      ""industry"": ""general"",
      ""experience_level"": ""unknown""
    }
  }
}"
854,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit"": {
      ""interests"": ""home ownership and finance"",
      ""financial_motivations"": ""saving money on mortgage rates""
    },
    ""inferred"": {
      ""industry"": ""real estate or finance"",
      ""experience_level"": "" homeowner or potential homebuyer"",
      ""health_concerns"": ""none"",
      ""business_opportunities"": ""none""
    }
  }
}"
926,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit_info"": {
      ""age"": ""21+""
    },
    ""inferred_targeting_signals"": {
      ""financial_motivations"": ""risk capital and potential for huge profit"",
      ""business_opportunities"": ""investment in Euro currency"",
      ""interests"": ""currency, finance, and economic world"",
      ""experience_level"": ""general public, likely interested in finance and economy""
    }
  }
}"
927,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit_information"": {
      ""job_title"": ""unknown"",
      ""company"": ""unknown""
    },
    ""inferred_targeting_signals"": {
      ""industry"": ""media, news, or publishing"",
      ""interests"": ""current events, news, and updates"",
      ""financial_motivations"": ""likely motivated by the prospect of a free trial subscription"",
      ""business_opportunities"": ""potential for the company to gain new subscribers"",
      ""health_concerns"": ""none explicitly mentioned"",
      ""experience_level"": ""unknown""
    }
  }
}"
881,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""interests"": [""car ownership"", ""financial security""],
    ""financial_motivations"": [""protecting investment"", ""saving money""],
    ""business_opportunities"": [""extended warranty sales""],
    ""health_concerns"": [""unknown""],
    ""industry"": [""automotive""],
    ""experience_level"": [""general public"", ""car owners""]
  }
}"
905,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""interests"": [""smoking"", ""tobacco""],
    ""financial_motivations"": [""cost savings"", ""affordability""],
    ""inferred_targeting_signals"": [""irish nationality"", ""tobacco consumers""],
    ""industry"": ""unknown"",
    ""experience_level"": ""unknown"",
    ""location"": ""ireland""
  }
}"
876,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit_info"": {
      ""location"": ""U.S.A.""
    },
    ""inferred_targeting_signals"": {
      ""financial_motivations"": ""in_debt_or_needing_extra_cash"",
      ""interests"": ""homeownership"",
      ""credit_status"": ""bad_credit""
    }
  }
}"
919,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""interests"": [
      ""starting a business"",
      ""funding education (college)"",
      ""financial freedom""
    ],
    ""financial_motivations"": ""avoiding debt"",
    ""inferred_targeting_signals"": [
      ""permission to receive third-party online promotions"",
      ""targeting individuals with financial goals""
    ],
    ""industry"": ""small business or education"",
    ""experience_level"": ""unknown""
  }
}"
890,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit"": {
      ""financial_motivations"": {
        ""protect_financial_wellbeing"": true
      }
    },
    ""inferred"": {
      ""financial_motivations"": {
        ""save_money"": true,
        ""avoid_expenses"": true
      },
      ""interests"": {
        ""cars"": true,
        ""warranties"": true
      },
      ""experience_level"": {
        ""car_ownership"": true
      },
      ""industry"": {
        ""automotive"": true
      }
    }
  }
}"
946,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit_information"": {
      ""email_domain"": ""rocketsoftware.com""
    },
    ""inferred_targeting_signals"": {
      ""interests"": [""printing"", ""office supplies""],
      ""industry"": [""IT"", ""software""],
      ""financial_motivations"": [""cost savings""],
      ""business_opportunities"": [""office equipment""],
      ""experience_level"": ""unknown""
    }
  }
}"
935,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit_information"": {
      ""email_address"": ""Imagemac80@jippii.fi""
    },
    ""inferred_targeting_signals"": {
      ""financial_motivations"": [""wanting to obtain loans for cars, boats, and houses""],
      ""interests"": [""credit repair"", ""perfect credit""],
      ""industry"": [""home ownership"", ""vehicle ownership""],
      ""experience_level"": [""general public"", ""unsure""],
      ""health_concerns"": [""none""],
      ""business_opportunities"": [""none""]
    }
  }
}"
878,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit_information"": {
      ""financial_motivations"": ""highly motivated for making money"",
      ""experience_level"": ""no specific experience mentioned""
    },
    ""inferred_targeting_signals"": {
      ""interests"": ""making money, business opportunities, personal finance"",
      ""industry"": ""sales, marketing, or business development"",
      ""personality_traits"": ""genuine, money motivated, and qualified""
    }
  }
}"
916,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit_information"": {
      ""interested_in_job_search"": true,
      ""looking_for_job_leads"": true,
      ""seeking_resumes_resources"": true
    },
    ""inferred_targeting_signals"": {
      ""financial_motivation"": ""employment"",
      ""business_opportunities"": ""job_search"",
      ""experience_level"": ""entry_level"",
      ""industry"": ""general_professional"",
      ""interests"": [""career_development"", ""job_search_resources""]
    }
  }
}"
915,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit_info"": {
      ""previous_interest_in_discounted_products"": true
    },
    ""inferred_targeting_signals"": {
      ""likely_interests"": [""smoking"", ""cigarettes"", ""tobacco""],
      ""financial_motivations"": [""saving money on cigarettes and tobacco""],
      ""business_opportunities"": [""none explicitly mentioned""],
      ""health_concerns"": [""none explicitly mentioned""],
      ""industry"": [""none explicitly mentioned""],
      ""experience_level"": ""unknown""
    }
  }
}"
884,"{
    ""name"": ""unknown"",
    ""job_title"": ""unknown"",
    ""company"": ""unknown"",
    ""attributes"": {
        ""explicit_information"": {
            ""interests"": [""art"", ""affiliation"", ""marketing""],
            ""financial_motivations"": [""revenue share"", ""commissions""],
            ""business_opportunities"": [""enhance website content"", ""provide valuable information to customers""],
            ""industry"": ""art market information""
        },
        ""inferred_targeting_signals"": {
            ""experience_level"": ""potential affiliate marketer"",
            ""language"": ""english and french"",
            ""location"": ""possibly France or Europe""
        }
    }
}"
877,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit"": {
      ""age"": ""over 18""
    },
    ""inferred"": {
      ""financial_motivations"": ""risk capital"",
      ""interests"": ""currency trading, investing, financial news"",
      ""industry"": ""business, finance"",
      ""experience_level"": ""beginner to intermediate"",
      ""health_concerns"": ""none"",
      ""business_opportunities"": ""currency trading, commodities""
    }
  }
}"
1223,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit"": {
      ""email_domain"": ""linux.ie""
    },
    ""inferred"": {
      ""interests"": [""Linux"", ""IT""],
      ""industry"": [""Technology""],
      ""experience_level"": ""technical"",
      ""community_affiliation"": [""Irish Linux Users' Group""]
    }
  }
}"
1268,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit"": {
      ""interests"": [""VPN"", ""IPsec"", ""CIPE""],
      ""industry"": [""Linux"", ""IT""],
      ""experience_level"": [""technical""]
    },
    ""inferred"": {
      ""financial_motivations"": [""cost-benefit analysis""],
      ""business_opportunities"": [""considering Linux as a solution for multiple sites""],
      ""health_concerns"": [""none apparent""]
    }
  }
}"
1228,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit"": {
      ""email_domain"": ""linux.ie""
    },
    ""inferred"": {
      ""interests"": [""linux"", ""debian"", ""ISDN"", ""Cisco"", ""ppp""],
      ""industry"": [""technology"", ""networking""],
      ""experience_level"": [""technical""],
      ""financial_motivations"": [""solving a technical issue""],
      ""health_concerns"": [""none""],
      ""business_opportunities"": [""none""]
    }
  }
}"
1226,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""interests"": [""Linux"", ""gaming""],
    ""industry"": ""IT/technology"",
    ""experience_level"": ""intermediate/advanced"",
    ""technical_skills"": [""Linux"", ""Quake 3""],
    ""community_affiliation"": [""Irish Linux Users' Group (ILUG)""]
  }
}"
1181,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit"": {
      ""interests"": ""spam filtering and email management"",
      ""financial_motivations"": ""unknown"",
      ""business_opportunities"": ""unknown"",
      ""health_concerns"": ""unknown"",
      ""industry"": ""unknown"",
      ""experience_level"": ""technical or developer""
    },
    ""inferred"": {
      ""industry"": ""IT or software development"",
      ""experience_level"": ""advanced or expert"",
      ""interests"": ""email management, spam filtering, and software development"",
      ""financial_motivations"": ""cost savings or efficiency gains related to email management"",
      ""business_opportunities"": ""integrating spam filtering solutions into existing systems"",
      ""health_concerns"": ""unknown""
    }
  }
}"
1214,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit"": {
      ""industry"": ""IT"",
      ""operating_system"": ""Linux"",
      ""email_provider"": ""yahoo""
    },
    ""inferred"": {
      ""experience_level"": ""intermediate"",
      ""interests"": ""Linux, open-source software, productivity tools"",
      ""financial_motivations"": ""personal use, not explicitly stated"",
      ""business_opportunities"": ""none inferred"",
      ""health_concerns"": ""none inferred""
    }
  }
}"
1291,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit_information"": {
      ""email_domain"": ""example.sourceforge.net""
    },
    ""inferred_targeting_signals"": {
      ""likely_interests"": [
        ""Razor-users mailing list"",
        ""spam reporting"",
        ""email security""
      ],
      ""industry"": ""technology"",
      ""experience_level"": ""technical""
    }
  }
}"
1218,"{
  ""name"": ""Dave"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit"": {
      ""name"": ""Dave"",
      ""email"": ""bolsh@gimp.org""
    },
    ""inferred"": {
      ""interests"": [""Linux"", ""email management""],
      ""industry"": ""Technology"",
      ""experience_level"": ""unknown""
    }
  }
}"
1232,"{
  ""name"": ""Chris Kurtz"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""interests"": [""email filtering"", ""spam detection"", ""Perl programming""],
    ""financial motivations"": ""unknown"",
    ""business opportunities"": ""unknown"",
    ""health concerns"": ""unknown"",
    ""industry"": ""IT/Software"",
    ""experience level"": ""expert""
  }
}"
1260,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""interests"": [""email filtering"", ""spam detection""],
    ""financial_motivations"": [""reducing false positives"", ""saving money on advertising""],
    ""business_opportunities"": [""advertising on Yahoo and SN and Juno""],
    ""industry"": [""technology"", ""software development""],
    ""experience_level"": [""expert"", ""developer""],
    ""explicit_info"": {
      ""email_list"": [""Spamassassin-devel@lists.sourceforge.net""]
    },
    ""inferred_targeting_signals"": {
      ""interest_in_technology"": true,
      ""potential_advertiser"": true
    }
  }
}"
1162,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""industry"": ""IT/Software"",
    ""experience_level"": ""technical/expert"",
    ""interests"": ""email filtering/spam detection"",
    ""financial_motivations"": ""unknown"",
    ""business_opportunities"": ""unknown"",
    ""health_concerns"": ""unknown""
  }
}"
1186,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""interests"": [""hacking"", ""reverse engineering"", ""CD technology""],
    ""financial_motivations"": ""unknown"",
    ""business_opportunities"": ""unknown"",
    ""health_concerns"": ""unknown"",
    ""industry"": ""unknown"",
    ""experience_level"": ""unknown"",
    ""inferred_targeting_signals"": {
      ""technical_expertise"": ""high"",
      ""geeky_interests"": ""high""
    }
  }
}"
1169,"{
  ""name"": ""J C Lawrence"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""interests"": [""computing"", ""email management"", ""spam controls""],
    ""financial_motivations"": ""unknown"",
    ""business_opportunities"": ""unknown"",
    ""health_concerns"": ""unknown"",
    ""industry"": ""unknown"",
    ""experience_level"": ""unknown"",
    ""inferred_characteristics"": {
      ""email_client"": ""exmh"",
      ""email_address_pattern"": ""plus addressing""
    }
  },
  ""explicit_info"": {
    ""email_address"": ""claw@kanga.nu""
  },
  ""inferred_targeting_signals"": {
    ""email_client_usage"": [""mail delivery"", ""folder management""],
    ""spam_controls"": [""using plus addressing"", ""subscribing to lists""]
  }
}"
1206,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit_information"": {
      ""email_domain"": ""lists.sourceforge.net""
    },
    ""inferred_targeting_signals"": {
      ""technical_expertise"": ""high"",
      ""industry"": ""IT/computing"",
      ""interests"": ""spam filtering, email security"",
      ""experience_level"": ""advanced""
    }
  }
}"
1219,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit"": {
      ""industry"": ""IT"",
      ""interests"": ""open source software, Linux""
    },
    ""inferred"": {
      ""experience_level"": ""technical"",
      ""financial_motivations"": ""cost savings"",
      ""business_opportunities"": ""adoption of open source software in a business context""
    }
  }
}"
1205,"{
    ""name"": ""unknown"",
    ""job_title"": ""unknown"",
    ""company"": ""unknown"",
    ""attributes"": {
        ""explicit_info"": {
            ""lifestyle"": ""BDSM""
        },
        ""inferred_targeting_signals"": {
            ""interests"": [""communication"", ""mail lists"", ""reminders"", ""file storage"", ""calendars""],
            ""financial_motivations"": ""free or low-cost alternatives to Yahoo Groups"",
            ""business_opportunities"": ""none explicitly stated"",
            ""health_concerns"": ""none explicitly stated"",
            ""industry"": ""online communities or social networks"",
            ""experience_level"": ""likely tech-savvy individuals""
        }
    }
}"
1282,"{
  ""name"": ""Raido Kurel"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit"": {
      ""name"": ""Raido Kurel"",
      ""email_domain"": ""elve.elin.ttu.ee""
    },
    ""inferred"": {
      ""industry"": ""software development"",
      ""experience_level"": ""professional"",
      ""interests"": ""email filtering, spam prevention"",
      ""financial_motivations"": ""unknown"",
      ""business_opportunities"": ""unknown"",
      ""health_concerns"": ""unknown""
    }
  }
}"
1179,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""interests"": [
      ""Linux"",
      ""PentiumMMX"",
      ""optimizing"",
      ""compiling programs"",
      ""kernel code"",
      ""XFree86"",
      ""DRI""
    ],
    ""financial motivations"": ""improving system performance"",
    ""business opportunities"": ""none explicitly stated"",
    ""health concerns"": ""none explicitly stated"",
    ""industry"": ""IT/Software"",
    ""experience level"": ""advanced/technical""
  }
}"
1277,"{
  ""name"": ""FoRK"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""interests"": [
      ""online gaming"",
      ""technology"",
      ""South Korean culture""
    ],
    ""financial_motivations"": ""unknown"",
    ""business_opportunities"": ""unknown"",
    ""health_concerns"": [
      ""Internet game addiction"",
      ""mental health""
    ],
    ""industry"": ""unknown"",
    ""experience_level"": ""unknown""
  }
}"
1176,"{
  ""name"": ""unknown"",
  ""job_title"": ""unknown"",
  ""company"": ""unknown"",
  ""attributes"": {
    ""explicit_information"": {
      ""explicit_name"": ""Kiall Mac Innes is not the recipient, it is the sender.""
    },
    ""inferred_targeting_signals"": {
      ""industry"": ""technology or electronics"",
      ""interests"": ""linux, computer hardware, DIY projects"",
      ""experience_level"": ""likely beginner or intermediate""
    }
  }
}"
